country;placename;frequency;start_date;end_date;year;month;week;deaths;expected_deaths;excess_deaths;baseline
Czech Republic;CZE;weekly;05/18/2020;05/24/2020;2020;5;21;1918;2023;-105;2015-2019 historical data
Czech Republic;CZE;weekly;05/25/2020;05/31/2020;2020;5;22;1935;2011;-76;2015-2019 historical data
Czech Republic;CZE;weekly;06/01/2020;06/07/2020;2020;6;23;2130;2004;126;2015-2019 historical data
Czech Republic;CZE;weekly;06/08/2020;06/14/2020;2020;6;24;1986;2004;-18;2015-2019 historical data
Czech Republic;CZE;weekly;06/15/2020;06/21/2020;2020;6;25;2024;2009;15;2015-2019 historical data
Czech Republic;CZE;weekly;06/22/2020;06/28/2020;2020;6;26;2079;2019;60;2015-2019 historical data
Czech Republic;CZE;weekly;06/29/2020;07/05/2020;2020;7;27;2106;2030;76;2015-2019 historical data
Czech Republic;CZE;weekly;07/06/2020;07/12/2020;2020;7;28;1993;2040;-47;2015-2019 historical data
Czech Republic;CZE;weekly;07/13/2020;07/19/2020;2020;7;29;1983;2047;-64;2015-2019 historical data
Czech Republic;CZE;weekly;07/20/2020;07/26/2020;2020;7;30;2083;2050;33;2015-2019 historical data
Czech Republic;CZE;weekly;07/27/2020;08/02/2020;2020;8;31;2220;2047;173;2015-2019 historical data
Czech Republic;CZE;weekly;08/03/2020;08/09/2020;2020;8;32;2153;2041;112;2015-2019 historical data
Czech Republic;CZE;weekly;08/10/2020;08/16/2020;2020;8;33;2177;2033;144;2015-2019 historical data
Czech Republic;CZE;weekly;08/17/2020;08/23/2020;2020;8;34;2092;2026;66;2015-2019 historical data
Czech Republic;CZE;weekly;08/24/2020;08/30/2020;2020;8;35;2023;2024;-1;2015-2019 historical data
Czech Republic;CZE;weekly;08/31/2020;09/06/2020;2020;9;36;2029;2027;2;2015-2019 historical data
Czech Republic;CZE;weekly;09/07/2020;09/13/2020;2020;9;37;2077;2037;40;2015-2019 historical data
Czech Republic;CZE;weekly;09/14/2020;09/20/2020;2020;9;38;2216;2051;165;2015-2019 historical data
Czech Republic;CZE;weekly;09/21/2020;09/27/2020;2020;9;39;2378;2068;310;2015-2019 historical data
Czech Republic;CZE;weekly;09/28/2020;10/04/2020;2020;10;40;2376;2085;291;2015-2019 historical data
Czech Republic;CZE;weekly;10/05/2020;10/11/2020;2020;10;41;2589;2098;491;2015-2019 historical data
Czech Republic;CZE;weekly;10/12/2020;10/18/2020;2020;10;42;2939;2107;832;2015-2019 historical data
Czech Republic;CZE;weekly;10/19/2020;10/25/2020;2020;10;43;3624;2111;1513;2015-2019 historical data
Czech Republic;CZE;weekly;10/26/2020;11/01/2020;2020;11;44;4207;2112;2095;2015-2019 historical data
Czech Republic;CZE;weekly;11/02/2020;11/08/2020;2020;11;45;4192;2113;2079;2015-2019 historical data
Czech Republic;CZE;weekly;11/09/2020;11/15/2020;2020;11;46;3806;2116;1690;2015-2019 historical data
Czech Republic;CZE;weekly;11/16/2020;11/22/2020;2020;11;47;3342;2125;1217;2015-2019 historical data
Czech Republic;CZE;weekly;11/23/2020;11/29/2020;2020;11;48;3029;2143;886;2015-2019 historical data
Czech Republic;CZE;weekly;01/07/2019;01/13/2019;2019;1;2;2290;;;
Czech Republic;CZE;weekly;01/14/2019;01/20/2019;2019;1;3;2311;;;
Czech Republic;CZE;weekly;01/21/2019;01/27/2019;2019;1;4;2365;;;
Czech Republic;CZE;weekly;01/28/2019;02/03/2019;2019;2;5;2497;;;
Czech Republic;CZE;weekly;02/04/2019;02/10/2019;2019;2;6;2445;;;
Czech Republic;CZE;weekly;02/11/2019;02/17/2019;2019;2;7;2509;;;
Czech Republic;CZE;weekly;02/18/2019;02/24/2019;2019;2;8;2496;;;
Czech Republic;CZE;weekly;02/25/2019;03/03/2019;2019;3;9;2313;;;
Czech Republic;CZE;weekly;03/04/2019;03/10/2019;2019;3;10;2383;;;
Czech Republic;CZE;weekly;03/11/2019;03/17/2019;2019;3;11;2262;;;
Czech Republic;CZE;weekly;03/18/2019;03/24/2019;2019;3;12;2198;;;
Czech Republic;CZE;weekly;03/25/2019;03/31/2019;2019;3;13;2124;;;
Czech Republic;CZE;weekly;04/01/2019;04/07/2019;2019;4;14;2131;;;
Czech Republic;CZE;weekly;04/08/2019;04/14/2019;2019;4;15;2145;;;
Czech Republic;CZE;weekly;04/15/2019;04/21/2019;2019;4;16;2094;;;
Czech Republic;CZE;weekly;04/22/2019;04/28/2019;2019;4;17;2103;;;
Czech Republic;CZE;weekly;04/29/2019;05/05/2019;2019;5;18;2051;;;
Czech Republic;CZE;weekly;05/06/2019;05/12/2019;2019;5;19;2093;;;
Czech Republic;CZE;weekly;05/13/2019;05/19/2019;2019;5;20;2025;;;
Czech Republic;CZE;weekly;05/20/2019;05/26/2019;2019;5;21;1995;;;
Czech Republic;CZE;weekly;05/27/2019;06/02/2019;2019;6;22;2093;;;
Czech Republic;CZE;weekly;06/03/2019;06/09/2019;2019;6;23;2020;;;
