tipo_dispositivo,codigo_dispositivo,latitud,longitud,id_barrio
POS,11086881,3.486010031,-76.50288241,737998838
POS,11089521,3.429483776,-76.53820096,737998087
POS,11105871,3.453364665,-76.53168306,737998832
POS,11109774,3.475114914,-76.50557548,737999420
POS,11120888,3.462103715,-76.5299796,737998204
POS,11124674,3.428596242,-76.53837108,737998087
POS,11127560,3.440691162,-76.53716221,737998692
POS,11129111,3.459809997,-76.52890212,737998204
POS,11154564,3.38969052,-76.53872292,737998851
POS,11167707,3.449033613,-76.5035063,737998767
POS,11182409,3.43519764,-76.50084811,737998284
POS,11195310,3.443274806,-76.48437759,738002459
POS,11204591,3.410277466,-76.5397231,737998129
POS,11207818,3.474701493,-76.50939205,738000069
POS,11212586,3.441007425,-76.5349144,737999438
POS,11215332,3.463716303,-76.48184632,737997006
POS,11235728,3.471908069,-76.5206994,737998812
POS,11239514,3.449793419,-76.54281508,737998685
POS,11244761,3.463915762,-76.51480734,737998805
POS,11248234,3.462758293,-76.53084018,737998194
POS,11252921,3.470074162,-76.48202682,737998896
POS,11262557,3.43386079,-76.53567418,737998087
POS,11273588,3.432927218,-76.53156709,737998164
POS,11278546,3.433489621,-76.54367428,737999403
POS,11291895,3.4424333,-76.52684941,737999435
POS,11305810,3.466257775,-76.53117881,737998194
POS,11322351,3.416072574,-76.539962,737998124
POS,11327160,3.397987625,-76.5457569,737998847
POS,11335486,3.458796292,-76.53348322,737998259
POS,11344363,3.430713048,-76.53604607,737998087
POS,11346517,3.480676308,-76.5213843,737998219
POS,11373651,3.397928105,-76.53420475,737998941
POS,11378346,3.460556941,-76.51364454,737998752
POS,11382876,3.435144381,-76.53705763,737998087
POS,11386489,3.46603103,-76.51314319,737998805
POS,11388592,3.430110401,-76.53609839,737998120
POS,11391661,3.472221104,-76.52659178,737998194
POS,11407632,3.420135551,-76.55196239,737998091
POS,11411931,3.439483825,-76.53764252,737998692
POS,11412350,3.463936535,-76.52802938,737998251
POS,11417748,3.468113521,-76.52837806,737998251
POS,11422359,3.398334968,-76.54548692,737998847
POS,11451390,3.423794398,-76.54380576,737999414
POS,11464989,3.448729732,-76.53288952,737998195
POS,10521284,3.478010901,-76.51692433,737998219
POS,10523264,3.431087258,-76.53901136,737998090
POS,10535482,3.46631677,-76.53170832,737998194
POS,10540730,3.451287032,-76.52048029,737998290
POS,10551810,3.449608731,-76.52794501,737999416
POS,10551893,3.435651392,-76.53443858,737999431
POS,10564219,3.468029112,-76.52544579,737998251
POS,10564532,3.420792269,-76.54414815,737999427
POS,10569499,3.462960508,-76.51769566,738002245
POS,10571339,3.440892182,-76.53283661,737998164
POS,10577831,3.450365332,-76.53946273,737998685
POS,10579530,3.449103798,-76.53200556,737998832
POS,10597318,3.451930845,-76.5315166,737998832
POS,10598605,3.433206126,-76.54478381,737999403
POS,10599199,3.468292838,-76.52429431,737998251
POS,10599611,3.461765923,-76.52584494,737998251
POS,10607802,3.462841434,-76.5314621,737998194
POS,10610210,3.451667311,-76.53382661,737998832
POS,10612729,3.464729278,-76.53121864,737998194
POS,10623015,3.461973865,-76.53135917,737998194
POS,10627230,3.478227704,-76.51784589,737998219
POS,10633691,3.454954674,-76.53616012,737998259
POS,10635092,3.450521051,-76.53051301,737998832
POS,10635134,3.452143064,-76.53274323,737998832
POS,10636439,3.433367449,-76.53877923,737998087
POS,10636579,3.440622479,-76.53175693,737998164
POS,10636744,3.471878055,-76.52665867,737998251
POS,10644862,3.423172051,-76.54112882,737998082
POS,10650760,3.463907172,-76.52844113,737998251
POS,10659654,3.45410945,-76.53836951,737998266
POS,10659993,3.434309444,-76.53747559,737998087
POS,10665909,3.461705545,-76.53250843,737998259
POS,10665958,3.452280514,-76.52840573,737998935
POS,10666022,3.471136565,-76.52942429,737998194
POS,10668101,3.432437608,-76.52618758,738000404
POS,10670735,3.432401411,-76.52138509,738017969
POS,10682714,3.428232554,-76.53584089,737998120
POS,10683696,3.450631946,-76.5308794,737998832
POS,10690709,3.451953917,-76.52917268,737998832
POS,10690782,3.441897853,-76.53378518,737999438
POS,10719250,3.451895593,-76.522606,737998290
POS,10722593,3.42658646,-76.54737617,737999406
POS,10728988,3.40901513,-76.54680296,738001441
POS,10739969,3.4533849,-76.52843637,737998935
POS,10761518,3.477414692,-76.5267353,737998252
POS,10764991,3.44770855,-76.53666332,737998287
POS,10765014,3.430406808,-76.5390441,737998090
POS,10767499,3.364066593,-76.53255833,738000383
POS,10776771,3.44190752,-76.5337666,737999438
POS,10785947,3.439234133,-76.52767486,737999435
POS,10788032,3.469218398,-76.52616944,737998251
POS,10798122,3.454493944,-76.5296695,737998935
POS,10817229,3.448022633,-76.53099583,737998912
POS,10826485,3.45849835,-76.52833175,737998204
POS,10831931,3.461163774,-76.53093088,737998204
POS,10846772,3.433815314,-76.52789612,738068452
POS,10847150,3.488659603,-76.49362755,737998878
POS,10847184,3.460268194,-76.5303806,737998204
POS,10847218,3.451134551,-76.53089324,737998832
POS,10849479,3.464078903,-76.52794257,737998251
POS,10858140,3.445193482,-76.51136,737998242
POS,10860658,3.470997724,-76.53011571,737998194
POS,10863280,3.450504886,-76.5324204,737998832
POS,10867554,3.419471385,-76.54906762,737998091
POS,10908937,3.390614306,-76.54224834,737998851
POS,10916542,3.419730294,-76.54850224,737998091
POS,10918597,3.471938018,-76.52068222,737998812
POS,10924017,3.468641897,-76.52982099,737998194
POS,10927499,3.471210903,-76.52934278,737998194
POS,10931897,3.419272531,-76.53016695,737998816
POS,10938215,3.450365332,-76.53946273,737998685
POS,10942605,3.485806948,-76.51629204,737998174
POS,10946341,3.466643156,-76.52776363,737998251
POS,10949238,3.424346517,-76.50251726,737996729
POS,10950574,3.424936997,-76.50272211,737995769
POS,10956324,3.42409235,-76.5444595,737999414
POS,10958858,3.451049474,-76.53324757,737998832
POS,10965390,3.449970817,-76.53244316,737998832
POS,10968758,3.426386642,-76.55166271,737998113
POS,10970291,3.388426452,-76.53852816,738000412
POS,1048802,3.407992892,-76.51638485,737996914
POS,2060502,3.431155014,-76.53591094,737998087
POS,3015703,3.367380656,-76.5238129,738000400
POS,3074202,3.425894064,-76.54591282,737999414
POS,3111903,3.465188944,-76.50100445,737999419
POS,3237603,3.371119168,-76.52774051,738000407
POS,3248203,3.477533833,-76.52640039,737998252
POS,3457804,3.4203509,-76.51713234,737999415
POS,3594504,3.437697646,-76.52587468,737999435
POS,3641504,3.474591098,-76.51975308,737998812
POS,3713504,3.391291254,-76.53866318,737998851
POS,3836704,3.42400344,-76.48455004,737998023
POS,3927404,3.459132109,-76.5238972,737998935
POS,3944404,3.461087211,-76.53399948,737998259
POS,3958304,3.41486263,-76.51751981,737997073
POS,6065103,3.343284724,-76.5296787,737996810
POS,7038102,3.423960043,-76.5465764,737999427
POS,10004778,3.46860067,-76.52716734,737998251
POS,10295418,3.465269561,-76.53210985,737998194
POS,10295442,3.463627069,-76.52504216,737998251
POS,10296135,3.46751264,-76.52813015,737998251
POS,10296358,3.409745738,-76.55320588,738001426
POS,10296853,3.459094116,-76.53343402,737998259
POS,10297349,3.459716053,-76.5319632,737998259
POS,10297497,3.450147203,-76.53470896,737998287
POS,10297521,3.44777823,-76.53286581,737998195
POS,10299022,3.467509809,-76.52797274,737998251
POS,10299154,3.467828446,-76.53022301,737998194
POS,10299519,3.46735223,-76.52561641,737998251
POS,10300119,3.465702299,-76.53024651,737998194
POS,10300341,3.466062768,-76.53117462,737998194
POS,10300697,3.409756493,-76.55335198,738001426
POS,10300978,3.385941428,-76.53868938,738000366
POS,10301224,3.462996465,-76.52724685,737998251
POS,10302875,3.451970453,-76.51440435,737998761
POS,10303014,3.448422501,-76.5336634,737998195
POS,10303790,3.459103795,-76.53373738,737998259
POS,10304178,3.449850944,-76.53206522,737998832
POS,10304244,3.450074821,-76.53117007,737998832
POS,10304798,3.408034115,-76.54472746,738001442
POS,10305175,3.449353218,-76.53072828,737998832
POS,10305829,3.452291165,-76.53081312,737998832
POS,10306025,3.467005308,-76.52680446,737998251
POS,10306686,3.450443498,-76.52924467,737998832
POS,10309045,3.435184284,-76.54101614,737999403
POS,10309342,3.420460024,-76.54264393,737999427
POS,10309573,3.426761879,-76.54831401,737999406
POS,10312262,3.429944836,-76.53659144,737998087
POS,10312965,3.448843286,-76.54031739,738002275
POS,10315414,3.443042275,-76.5213322,738000401
POS,10315539,3.410991754,-76.53819961,737998098
POS,10315976,3.403213091,-76.54325879,738001440
POS,10316644,3.456027874,-76.52828712,737998853
POS,10316826,3.46603103,-76.51314319,737998805
POS,10317162,3.452516002,-76.52074126,737998935
POS,10317675,3.442464799,-76.52739242,737999435
POS,10318350,3.444330783,-76.504302,738000362
POS,10320877,3.441326851,-76.49895055,738000399
POS,10321156,3.432670868,-76.54402631,737999403
POS,10327542,3.467414908,-76.52798599,737998251
POS,10328268,3.432718141,-76.54290465,737999403
POS,10328466,3.459058725,-76.5249133,737998932
POS,10328631,3.408588682,-76.54545107,738001441
POS,10331163,3.449965065,-76.53053627,737998832
POS,10331817,3.450401158,-76.53047308,737998832
POS,10332112,3.452301024,-76.53138133,737998832
POS,10332294,3.420970231,-76.51603475,737999415
POS,10334043,3.450536647,-76.53015601,737998832
POS,10335909,3.457396648,-76.53346806,737998259
POS,10336006,3.453488826,-76.53709447,737998275
POS,10337277,3.451884772,-76.52877276,737998935
POS,10338234,3.451288496,-76.52436843,737998935
POS,11478104,3.460366637,-76.5090951,737998754
POS,11479193,3.459938506,-76.53316571,737998259
POS,11482890,3.443145021,-76.52142331,738000401
POS,11484532,3.406244004,-76.54325419,738001442
POS,11484896,3.467057227,-76.52614917,737998251
POS,11488566,3.433195479,-76.52821336,738068452
POS,11501566,3.389591894,-76.54544245,737996993
POS,11505815,3.472206318,-76.52166588,737998812
POS,11529856,3.43268138,-76.52815282,738068452
POS,11543998,3.433622359,-76.53632352,737998087
POS,11544558,3.430512347,-76.5396996,737998090
POS,11564119,3.468940613,-76.52673308,737998251
POS,11565082,3.493947443,-76.49495419,737998825
POS,11569860,3.482224257,-76.51426837,737998207
POS,11580586,3.401107541,-76.50492625,737996909
POS,11581683,3.468382575,-76.52599385,737998251
POS,11593365,3.461082666,-76.52896151,737998204
POS,11618428,3.424920334,-76.48855052,737999428
POS,11625175,3.435123476,-76.53883877,737998090
POS,11630688,3.39174163,-76.54194263,737998851
POS,11632908,3.458258506,-76.53565427,737998266
POS,11639879,3.348752593,-76.53035185,737996810
POS,11643152,3.419363575,-76.51609724,737997038
POS,11646163,3.468638807,-76.50086662,737999418
POS,11648599,3.439224746,-76.52613338,737999435
POS,11649795,3.47273721,-76.52762675,737998194
POS,11731981,3.45849835,-76.52833175,737998204
POS,11745577,3.450692323,-76.48092197,737999366
POS,11755477,3.459298616,-76.52441315,737998932
POS,11755527,3.399366468,-76.54425431,737998847
POS,11764347,3.406100279,-76.53785156,737998921
POS,11779774,3.428411078,-76.48671243,737999425
POS,11781507,3.435471879,-76.53449185,737999431
POS,11782257,3.468171711,-76.52910863,737998251
POS,11788106,3.470653936,-76.49193007,737998027
POS,11791910,3.430716104,-76.53902922,737998090
POS,11797206,3.452181771,-76.53267025,737998832
POS,11798055,3.416773869,-76.5362696,737998098
POS,11824174,3.4346384,-76.53474023,737999431
POS,11835774,3.45972069,-76.53455328,737998259
POS,11837697,3.414079182,-76.54055871,737998124
POS,11846490,3.428231004,-76.54491739,737999414
POS,11856580,3.39682148,-76.53248135,737998941
POS,11867074,3.468641897,-76.52982099,737998194
POS,11870813,3.344786497,-76.53086927,737996810
POS,11872546,3.474546159,-76.51182911,737998229
POS,11896495,3.424104256,-76.54698285,737999426
POS,11905122,3.46199438,-76.53442307,737998259
POS,11913274,3.424392851,-76.54057879,737998082
POS,11913308,3.466643156,-76.52776363,737998251
POS,11913530,3.420638294,-76.54210644,737998111
POS,11925831,3.388669279,-76.54528695,737996993
POS,11926748,3.453762885,-76.48619997,737997003
POS,11931813,3.452226102,-76.5313605,737998832
POS,11933207,3.449062214,-76.5302585,737998912
POS,11937240,3.438359278,-76.51882066,737996847
POS,11938719,3.467323528,-76.52898624,737998251
POS,11941358,3.471102056,-76.5272816,737998194
POS,11950060,3.435085474,-76.52833893,738068452
POS,11955705,3.417189429,-76.53997332,737998111
POS,11956646,3.450007272,-76.5285984,737998832
POS,11974813,3.458777491,-76.53456212,737998259
POS,11976578,3.452987813,-76.53780119,737998275
POS,11985082,3.420563527,-76.54716307,737999427
POS,2011302,3.451464582,-76.53382795,737998832
POS,2056402,3.453787635,-76.51395401,737998761
POS,2059602,3.393923355,-76.54558402,737998847
POS,2060702,3.454681243,-76.52553028,737998935
POS,3006002,3.450632357,-76.5326427,737998832
POS,3071002,3.394638226,-76.54571295,737998847
POS,3080702,3.468320589,-76.51713979,738000363
POS,3156703,3.373327315,-76.54071024,738000377
POS,3201903,3.394638226,-76.54571295,737998847
POS,3213603,3.439798805,-76.52586529,737999435
POS,3298803,3.453440015,-76.50594584,737998763
POS,3324603,3.430367882,-76.48570091,737999425
POS,3443404,3.404616413,-76.53329795,737998934
POS,3564904,3.403983332,-76.5323906,737998934
POS,3575404,3.438845879,-76.52585973,737999435
POS,3581304,3.416092191,-76.54807773,737998095
POS,3811804,3.400472852,-76.50562704,737996909
POS,3820504,3.430495145,-76.52653317,737998119
POS,3862204,3.412333127,-76.54106387,737998124
POS,3889003,3.438196842,-76.53850732,737998694
POS,5063602,3.477342225,-76.52638327,737998252
POS,10003102,3.468181886,-76.53094199,737998194
POS,10004976,3.448842342,-76.53388803,737998287
POS,10005114,3.450680129,-76.53089567,737998832
POS,10296523,3.459357904,-76.53204667,737998259
POS,10297091,3.46256462,-76.52654342,737998251
POS,10297489,3.45122685,-76.53460514,737998287
POS,10298602,3.468470319,-76.52997872,737998194
POS,10298867,3.467911572,-76.52650554,737998251
POS,10299105,3.459166362,-76.51969485,737998805
POS,10301364,3.421231566,-76.54180337,737998111
POS,10301414,3.466873082,-76.52677051,737998251
POS,10302453,3.483937421,-76.5143536,737998174
POS,10303238,3.450744198,-76.53438585,737998287
POS,10303394,3.451385682,-76.53622285,737998287
POS,10304749,3.448152049,-76.53195104,737998195
POS,10304996,3.44944964,-76.53212713,737998832
POS,10305324,3.448997807,-76.53023797,737998912
POS,10307403,3.452884832,-76.52927078,737998935
POS,10307494,3.45306974,-76.52881493,737998935
POS,10307510,3.45306974,-76.52881493,737998935
POS,10307940,3.424404316,-76.54510974,737999414
POS,10308245,3.473023507,-76.52069313,737998812
POS,10309326,3.436374284,-76.53877191,737998090
POS,10311546,3.416331699,-76.53935521,737998124
POS,10312841,3.421923119,-76.53852088,737998082
POS,10313146,3.428464417,-76.53842354,737998087
POS,10313880,3.444879705,-76.52652118,737999416
POS,10313914,3.437588212,-76.52615359,737999435
POS,10315406,3.453257829,-76.53336712,737998832
POS,10315497,3.393923355,-76.54558402,737998847
POS,10316214,3.405937274,-76.53981635,737998921
POS,10317022,3.459643762,-76.52305631,737998935
POS,10317378,3.450365332,-76.53946273,737998685
POS,10317964,3.471590891,-76.50929217,737998182
POS,10318186,3.441100483,-76.53423705,737998164
POS,10318301,3.471750291,-76.52672125,737998251
POS,10318855,3.460826447,-76.52165972,737998932
POS,10319861,3.437997009,-76.52697968,737999435
POS,10320802,3.455329704,-76.51024564,737998761
POS,10321222,3.447767751,-76.5205859,737998290
POS,10321297,3.428577398,-76.52190725,738000404
POS,10321750,3.464570828,-76.5200702,737998812
POS,10321800,3.459531111,-76.51415961,737998752
POS,10327252,3.465565824,-76.53117356,737998194
POS,10327690,3.4666425,-76.52698179,737998251
POS,10327799,3.464346953,-76.52860375,737998251
POS,10332914,3.413849244,-76.53296412,737998099
POS,10334092,3.448754523,-76.53189084,737998912
POS,10334738,3.434389215,-76.53452282,737999431
POS,10335149,3.45999387,-76.53035926,737998259
POS,10336428,3.451972968,-76.53981653,737998266
POS,10338283,3.453469475,-76.52769125,737998935
POS,10338762,3.451844076,-76.52278061,737998290
POS,10981660,3.491812832,-76.51813091,737998171
POS,10984938,3.465941063,-76.53187702,737998194
POS,10985935,3.45236484,-76.53235362,737998832
POS,10988822,3.403678014,-76.54362738,738001440
POS,10998482,3.425293172,-76.52750392,737998845
POS,11010337,3.467619841,-76.52177779,737998812
POS,11015872,3.4191446,-76.54854961,737998091
POS,11030483,3.449709485,-76.52948114,737998832
POS,11034899,3.448718574,-76.53187962,737998912
POS,11045556,3.438230364,-76.50799679,737998269
